DATE,KOSPI,KOSPI_200,KOSDAQ,SP_500,RUSSELL_3000,NIKKEI_225,SHANGHAI_A,HANGSENG,FTSE_100,DAX
2017-03-28,"2,163.31",281.25,612.28,"2,358.57","1,397.14","19,202.87","3,406.50","24,345.87","7,343.42","12,149.42"
2017-03-29,"2,166.98",281.86,613.63,"2,361.13","1,399.09","19,217.48","3,394.35","24,392.05","7,373.72","12,203.00"
2017-03-30,"2,164.64",281.66,614.68,"2,368.06","1,403.74","19,063.22","3,361.79","24,301.09","7,369.52","12,256.43"
2017-03-31,"2,160.23",280.64,619.28,"2,362.72","1,401.50","18,909.26","3,374.66","24,111.59","7,322.92","12,312.87"
2017-04-03,"2,167.51",281.60,628.52,"2,358.84","1,397.65","18,983.23",,"24,261.48","7,282.69","12,257.20"
2017-04-04,"2,161.10",280.92,625.49,"2,360.16","1,398.22","18,810.25",,,"7,321.82","12,282.34"
2017-04-05,"2,160.85",280.74,630.17,"2,352.95","1,392.46","18,861.27","3,424.61","24,400.80","7,331.68","12,217.54"
2017-04-06,"2,152.75",279.47,630.46,"2,357.49","1,396.65","18,597.06","3,435.87","24,273.72","7,303.20","12,230.89"
2017-04-07,"2,151.73",279.01,633.32,"2,355.54","1,395.63","18,664.63","3,441.76","24,267.30","7,349.37","12,225.06"
2017-04-10,"2,133.32",277.21,619.41,"2,357.16","1,397.04","18,797.88","3,423.69","24,262.18","7,348.94","12,200.52"
2017-04-11,"2,123.85",275.49,621.64,"2,353.78","1,396.50","18,747.87","3,444.26","24,088.46","7,365.50","12,139.35"
2017-04-12,"2,128.91",276.21,621.45,"2,344.93","1,389.69","18,552.61","3,428.37","24,313.50","7,348.99","12,154.70"
2017-04-13,"2,148.61",279.12,623.87,"2,328.95","1,379.77","18,426.84","3,430.61","24,261.66","7,327.59","12,109.00"
2017-04-14,"2,134.88",277.31,618.24,,,"18,335.63","3,399.31",,,
2017-04-17,"2,145.76",278.10,629.47,"2,349.01","1,392.16","18,355.26","3,374.24",,,
2017-04-18,"2,148.46",278.23,634.73,"2,342.19","1,388.79","18,418.59","3,347.48","23,924.54","7,147.50","12,000.44"
2017-04-19,"2,138.40",276.49,635.99,"2,338.17","1,387.43","18,432.20","3,320.23","23,825.88","7,114.36","12,016.45"
2017-04-20,"2,149.15",277.76,635.80,"2,355.84","1,398.47","18,430.49","3,321.71","24,056.98","7,118.54","12,027.32"
2017-04-21,"2,165.04",280.05,634.96,"2,348.69","1,394.29","18,620.75","3,322.80","24,042.02","7,114.55","12,048.57"
2017-04-24,"2,173.74",281.96,626.62,"2,374.15","1,409.46","18,875.88","3,277.11","24,139.48","7,264.68","12,454.98"
2017-04-25,"2,196.85",285.41,632.57,"2,388.61","1,418.40","19,079.33","3,282.38","24,455.94","7,275.64","12,467.04"
2017-04-26,"2,207.84",286.78,635.11,"2,387.45","1,418.68","19,289.43","3,288.93","24,578.43","7,288.72","12,472.80"
2017-04-27,"2,209.46",287.34,631.11,"2,388.77","1,419.38","19,251.87","3,300.81","24,698.48","7,237.17","12,443.79"
2017-04-28,"2,205.44",287.21,628.24,"2,384.20","1,414.84","19,196.74","3,303.44","24,615.13","7,203.94","12,438.01"
2017-05-02,"2,219.67",289.65,626.43,"2,391.17","1,418.52","19,445.70","3,292.00","24,696.13","7,250.05","12,507.90"
2017-05-04,"2,241.24",292.47,635.11,"2,389.52","1,415.54",,"3,274.79","24,683.88","7,248.10","12,647.78"
2017-05-08,"2,292.76",299.86,643.39,"2,399.38","1,421.32","19,895.70","3,223.88","24,577.91","7,300.86","12,694.55"
2017-05-10,"2,270.12",296.19,642.68,"2,399.63","1,422.46","19,900.09","3,196.82","25,015.42","7,385.24","12,757.46"
2017-05-11,"2,296.37",299.75,647.58,"2,394.44","1,418.49","19,961.55","3,205.98","25,125.55","7,386.63","12,711.06"
2017-05-12,"2,286.02",298.25,643.73,"2,390.90","1,415.75","19,883.90","3,229.13","25,156.34","7,435.39","12,770.41"
2017-05-15,"2,290.65",298.87,645.38,"2,402.32","1,423.12","19,869.85","3,236.20","25,371.59","7,454.37","12,807.04"
2017-05-16,"2,295.33",299.67,639.11,"2,400.67","1,422.15","19,919.82","3,259.96","25,335.94","7,522.03","12,804.53"
2017-05-17,"2,293.08",299.34,640.01,"2,357.03","1,395.28","19,814.88","3,250.97","25,293.63","7,503.47","12,631.61"
2017-05-18,"2,286.82",298.47,638.12,"2,365.72","1,400.34","19,553.86","3,235.97","25,136.52","7,436.42","12,590.06"
2017-05-19,"2,288.48",298.08,642.45,"2,381.73","1,409.90","19,590.76","3,236.48","25,174.87","7,470.71","12,638.69"
2017-05-22,"2,304.03",300.63,642.62,"2,394.02","1,417.54","19,678.28","3,220.90","25,391.34","7,496.34","12,619.46"
2017-05-23,"2,311.74",301.36,644.73,"2,398.42","1,420.06","19,613.28","3,206.67","25,403.15","7,485.29","12,659.15"
2017-05-24,"2,317.34",301.71,646.04,"2,404.39","1,423.58","19,742.98","3,208.90","25,428.50","7,514.90","12,642.87"
2017-05-25,"2,342.93",305.22,643.02,"2,415.07","1,429.15","19,813.13","3,254.73","25,630.78","7,517.71","12,621.72"
2017-05-26,"2,355.30",306.96,646.01,"2,415.82","1,429.38","19,686.84","3,257.06","25,639.27","7,547.63","12,602.18"
2017-05-29,"2,352.97",306.52,642.98,,,"19,682.57",,"25,701.63",,"12,628.95"
2017-05-30,"2,343.68",304.59,649.06,"2,412.91","1,426.51","19,677.85",,,"7,526.51","12,598.68"
2017-05-31,"2,347.38",304.67,652.04,"2,411.80","1,426.10","19,650.57","3,264.54","25,660.65","7,519.95","12,615.06"
2017-06-01,"2,344.61",304.03,653.83,"2,430.06","1,439.05","19,860.03","3,249.44","25,809.22","7,543.77","12,664.92"
2017-06-02,"2,371.72",307.83,658.78,"2,439.07","1,444.53","20,177.28","3,252.43","25,924.05","7,547.63","12,822.94"
2017-06-05,"2,368.62",307.33,662.32,"2,436.10","1,441.78","20,170.82","3,237.81","25,862.99","7,525.76",
2017-06-07,"2,360.14",305.68,666.46,"2,433.14","1,439.79","19,984.62","3,288.76","25,974.16","7,478.62","12,672.49"
2017-06-08,"2,363.57",306.25,669.97,"2,433.79","1,441.95","19,909.26","3,299.29","26,063.06","7,449.98","12,713.58"
2017-06-09,"2,381.69",309.38,674.15,"2,431.77","1,441.25","20,013.26","3,307.72","26,030.29","7,527.33","12,815.72"
2017-06-12,"2,357.87",306.24,664.86,"2,429.39","1,439.97","19,908.58","3,288.38","25,708.04","7,511.87","12,690.44"
2017-06-13,"2,374.70",308.02,669.23,"2,440.35","1,446.99","19,898.75","3,302.88","25,852.10","7,500.44","12,764.98"
2017-06-14,"2,372.64",307.95,671.59,"2,437.92","1,444.74","19,883.52","3,278.70","25,875.90","7,474.40","12,805.95"
2017-06-15,"2,361.65",306.69,669.82,"2,432.46","1,440.94","19,831.82","3,280.55","25,565.34","7,419.36","12,691.81"
2017-06-16,"2,361.83",306.79,670.70,"2,433.15","1,440.85","19,943.26","3,270.77","25,626.49","7,463.54","12,752.73"
2017-06-19,"2,370.90",308.61,675.44,"2,453.46","1,452.82","20,067.75","3,293.01","25,924.55","7,523.81","12,888.95"
2017-06-20,"2,369.23",309.31,669.41,"2,437.03","1,442.33","20,230.41","3,288.44","25,843.04","7,472.71","12,814.79"
2017-06-21,"2,357.53",307.52,665.77,"2,435.61","1,440.99","20,138.79","3,305.45","25,694.58","7,447.79","12,774.26"
2017-06-22,"2,370.37",309.47,663.28,"2,434.50","1,441.09","20,110.51","3,296.27","25,674.53","7,439.29","12,794.00"
2017-06-23,"2,378.60",310.26,668.93,"2,438.30","1,444.55","20,132.67","3,307.22","25,670.05","7,424.13","12,733.41"
2017-06-26,"2,388.66",311.89,668.36,"2,439.07","1,445.52","20,153.35","3,336.09","25,871.89","7,446.80","12,770.83"
2017-06-27,"2,391.95",312.12,672.63,"2,419.38","1,433.44","20,225.09","3,342.10","25,839.99","7,434.36","12,671.02"
2017-06-28,"2,382.56",310.84,665.89,"2,440.69","1,446.97","20,130.41","3,323.24","25,683.50","7,387.80","12,647.27"
2017-06-29,"2,395.66",312.56,668.00,"2,419.70","1,434.75","20,220.30","3,338.81","25,965.42","7,350.32","12,416.19"
2017-06-30,"2,391.79",311.76,669.04,"2,423.41","1,436.82","20,033.43","3,343.39","25,764.58","7,312.72","12,325.12"
2017-07-03,"2,394.48",312.39,660.97,"2,429.01","1,441.00","20,055.80","3,347.04","25,784.17","7,377.09","12,475.31"
2017-07-04,"2,380.52",310.46,656.19,,,"20,032.35","3,333.29","25,389.01","7,357.23","12,437.13"
2017-07-05,"2,388.35",311.77,661.54,"2,432.54","1,441.80","20,081.63","3,358.77","25,521.97","7,367.60","12,453.68"
2017-07-06,"2,387.81",311.88,663.79,"2,409.75","1,427.16","19,994.06","3,364.32","25,465.22","7,337.28","12,381.25"
2017-07-07,"2,379.87",310.66,663.77,"2,425.18","1,437.11","19,929.09","3,370.10","25,340.85","7,350.92","12,388.68"
2017-07-10,"2,382.10",311.46,657.86,"2,427.43","1,437.43","20,080.98","3,364.53","25,500.06","7,370.03","12,445.92"
2017-07-11,"2,396.00",313.59,656.01,"2,425.53","1,437.24","20,195.48","3,354.52","25,877.64","7,329.76","12,437.02"
2017-07-12,"2,391.77",313.58,651.10,"2,443.25","1,447.81","20,098.38","3,348.75","26,043.64","7,416.93","12,626.58"
2017-07-13,"2,409.49",316.35,652.69,"2,447.83","1,450.36","20,099.81","3,370.35","26,346.17","7,413.44","12,641.33"
2017-07-14,"2,414.63",317.35,654.11,"2,459.27","1,456.73","20,118.86","3,374.82","26,389.23","7,378.39","12,631.72"
2017-07-17,"2,425.10",318.52,659.89,"2,459.14","1,456.97",,"3,326.80","26,470.58","7,404.13","12,587.16"
2017-07-18,"2,426.04",318.65,664.02,"2,460.61","1,457.24","19,999.91","3,338.38","26,524.94","7,390.22","12,430.39"
2017-07-19,"2,429.94",318.91,671.53,"2,473.83","1,466.02","20,020.86","3,383.84","26,672.16","7,430.91","12,452.05"
2017-07-20,"2,441.84",320.61,676.51,"2,473.45","1,465.78","20,144.59","3,398.42","26,740.21","7,487.87","12,447.25"
2017-07-21,"2,450.06",321.79,676.60,"2,472.54","1,464.69","20,099.75","3,391.18","26,706.09","7,452.91","12,240.06"
2017-07-24,"2,451.53",322.01,677.32,"2,469.91","1,463.99","19,975.67","3,404.40","26,846.83","7,377.73","12,208.95"
2017-07-25,"2,439.90",320.15,670.47,"2,477.13","1,469.21","19,955.20","3,397.18","26,852.05","7,434.82","12,264.31"
2017-07-26,"2,434.51",319.46,667.22,"2,477.83","1,468.56","20,050.16","3,401.35","26,941.02","7,452.32","12,305.11"
2017-07-27,"2,443.24",320.51,666.48,"2,475.42","1,465.88","20,079.64","3,403.52","27,131.17","7,443.01","12,212.04"
2017-07-28,"2,400.99",314.13,652.95,"2,472.10","1,463.64","19,959.84","3,407.06","26,979.39","7,368.37","12,162.70"
2017-07-31,"2,402.71",314.60,650.47,"2,470.30","1,462.32","19,925.18","3,427.79","27,323.99","7,372.00","12,118.25"
2017-08-01,"2,422.96",317.04,653.12,"2,476.35","1,465.85","19,985.79","3,448.41","27,540.23","7,423.66","12,251.29"
2017-08-02,"2,427.63",317.69,657.52,"2,477.57","1,464.49","20,080.04","3,440.49","27,607.38","7,411.43","12,181.48"
2017-08-03,"2,386.85",312.29,643.09,"2,472.16","1,461.10","20,029.26","3,427.75","27,531.01","7,474.77","12,154.72"
2017-08-04,"2,395.45",313.46,641.58,"2,476.83","1,464.47","19,952.33","3,416.35","27,562.68","7,511.71","12,297.72"
2017-08-07,"2,398.75",313.96,648.39,"2,480.91","1,466.68","20,055.89","3,434.59","27,690.36","7,531.94","12,257.17"
2017-08-08,"2,394.73",313.40,651.67,"2,474.92","1,462.98","19,996.01","3,437.12","27,854.91","7,542.73","12,292.05"
2017-08-09,"2,368.39",309.52,642.87,"2,474.02","1,460.86","19,738.71","3,430.45","27,757.09","7,498.06","12,154.00"
2017-08-10,"2,359.47",308.37,640.04,"2,438.21","1,439.16","19,729.74","3,415.96","27,444.00","7,389.94","12,014.30"
2017-08-11,"2,319.71",302.72,628.34,"2,441.32","1,441.34",,"3,360.18","26,883.51","7,309.96","12,014.06"
2017-08-14,"2,334.22",304.93,629.37,"2,465.84","1,456.34","19,537.10","3,390.35","27,250.23","7,353.89","12,165.12"
2017-08-16,"2,348.26",307.16,634.91,"2,468.11","1,456.76","19,729.28","3,399.91","27,409.07","7,433.03","12,263.86"
2017-08-17,"2,361.67",309.02,642.11,"2,430.01","1,434.04","19,702.63","3,422.93","27,344.22","7,387.87","12,203.46"
2017-08-18,"2,358.37",308.39,643.58,"2,425.55","1,431.52","19,470.41","3,423.22","27,047.57","7,323.98","12,165.19"
2017-08-21,"2,355.00",308.14,640.85,"2,428.37","1,432.90","19,393.13","3,442.27","27,154.68","7,318.88","12,065.99"
2017-08-22,"2,365.33",309.34,644.26,"2,452.51","1,447.21","19,383.84","3,445.79","27,401.67","7,381.74","12,229.34"
2017-08-23,"2,366.40",309.71,643.71,"2,444.04","1,442.85","19,434.64","3,443.17","27,506.00","7,382.65","12,174.30"
2017-08-24,"2,375.84",310.73,647.71,"2,438.97","1,440.79","19,353.77","3,426.18","27,518.60","7,407.06","12,180.83"
2017-08-25,"2,378.51",311.21,650.27,"2,443.05","1,443.36","19,452.61","3,489.14","27,848.16","7,401.46","12,167.94"
2017-08-28,"2,370.30",309.53,652.92,"2,444.24","1,444.18","19,449.90","3,521.75","27,863.29",,"12,123.47"
2017-08-29,"2,364.74",308.64,653.96,"2,446.30","1,445.14","19,362.55","3,524.50","27,765.01","7,337.43","11,945.88"
2017-08-30,"2,372.29",309.65,655.00,"2,457.59","1,452.39","19,506.54","3,522.72","28,094.61","7,365.26","12,002.47"
2017-08-31,"2,363.19",308.28,657.83,"2,471.65","1,461.81","19,646.24","3,519.72","27,970.30","7,430.62","12,055.84"
2017-09-01,"2,357.69",307.78,661.99,"2,476.55","1,465.45","19,691.47","3,526.35","27,953.16","7,438.50","12,142.64"
2017-09-04,"2,329.65",304.19,650.89,,,"19,508.25","3,539.46","27,740.26","7,411.47","12,102.21"
2017-09-05,"2,326.62",304.06,648.75,"2,457.85","1,453.70","19,385.81","3,544.37","27,741.35","7,372.92","12,123.71"
2017-09-06,"2,319.82",303.18,652.59,"2,465.54","1,457.77","19,357.97","3,545.45","27,613.76","7,354.13","12,214.54"
2017-09-07,"2,346.19",306.97,658.48,"2,465.10","1,456.83","19,396.52","3,524.57","27,522.92","7,396.98","12,296.63"
2017-09-08,"2,343.72",307.43,654.29,"2,461.43","1,455.25","19,274.82","3,524.05","27,668.47","7,377.60","12,303.98"
2017-09-11,"2,359.08",309.83,656.53,"2,488.11","1,471.20","19,545.77","3,535.66","27,955.13","7,413.59","12,475.24"
2017-09-12,"2,365.47",310.42,660.05,"2,496.48","1,476.68","19,776.62","3,538.94","27,972.24","7,400.69","12,524.77"
2017-09-13,"2,360.18",310.00,659.09,"2,498.37","1,477.71","19,865.82","3,543.78","27,894.08","7,379.70","12,553.57"
2017-09-14,"2,377.66",312.52,665.41,"2,495.62","1,476.10","19,807.44","3,530.46","27,777.20","7,295.39","12,540.45"
2017-09-15,"2,386.07",313.69,671.30,"2,500.23","1,479.28","19,909.50","3,511.85","27,807.59","7,215.47","12,518.81"
2017-09-18,"2,418.21",318.93,675.87,"2,503.87","1,482.53",,"3,521.52","28,159.77","7,253.28","12,559.39"
2017-09-19,"2,416.05",318.51,674.48,"2,506.65","1,483.80","20,299.38","3,515.19","28,051.41","7,275.25","12,561.79"
2017-09-20,"2,412.20",318.48,668.05,"2,508.24","1,485.49","20,310.46","3,524.73","28,127.80","7,271.95","12,569.17"
2017-09-21,"2,406.50",318.25,661.11,"2,500.60","1,481.26","20,347.48","3,516.14","28,110.33","7,263.90","12,600.03"
2017-09-22,"2,388.71",316.71,648.95,"2,502.22","1,482.86","20,296.45","3,510.62","27,880.53","7,310.64","12,592.35"
2017-09-25,"2,380.40",316.40,642.04,"2,496.66","1,480.03","20,397.58","3,499.20","27,500.34","7,301.29","12,594.81"
2017-09-26,"2,374.32",314.29,642.40,"2,496.84","1,480.46","20,330.19","3,501.30","27,513.01","7,285.74","12,605.20"
2017-09-27,"2,372.57",313.82,649.24,"2,507.04","1,488.37","20,267.05","3,502.96","27,642.43","7,313.51","12,657.41"
2017-09-28,"2,373.14",313.85,648.09,"2,510.06","1,490.34","20,363.11","3,497.03","27,421.60","7,322.82","12,704.65"
2017-09-29,"2,394.47",316.27,652.82,"2,519.36","1,495.43","20,356.28","3,506.73","27,554.30","7,372.76","12,828.86"
2017-10-10,"2,433.81",322.49,654.59,"2,550.64","1,513.96","20,823.51","3,542.44","28,490.83","7,538.27","12,949.25"
2017-10-11,"2,458.16",326.12,662.31,"2,555.24","1,516.29","20,881.27","3,548.02","28,389.57","7,533.81","12,970.68"
2017-10-12,"2,474.76",328.11,666.54,"2,550.93","1,514.00","20,954.72","3,545.85","28,459.03","7,556.24","12,982.89"
2017-10-13,"2,473.62",327.35,663.08,"2,553.17","1,514.89","21,155.18","3,550.46","28,476.43","7,535.44","12,991.87"
2017-10-16,"2,480.05",327.82,659.41,"2,557.64","1,517.15","21,255.56","3,537.91","28,692.80","7,526.97","13,003.70"
2017-10-17,"2,484.37",328.51,670.51,"2,559.36","1,517.50","21,336.12","3,531.32","28,697.49","7,516.17","12,995.06"
2017-10-18,"2,482.91",328.40,668.42,"2,561.26","1,519.13","21,363.05","3,541.64","28,711.76","7,542.87","13,043.03"
2017-10-19,"2,473.06",326.47,667.10,"2,562.10","1,519.35","21,448.52","3,529.49","28,159.09","7,523.04","12,990.10"
2017-10-20,"2,489.54",328.89,672.95,"2,575.21","1,527.19","21,457.64","3,538.21","28,487.24","7,523.23","12,991.28"
2017-10-23,"2,490.05",329.45,675.86,"2,564.98","1,520.39","21,696.65","3,540.40","28,305.88","7,524.45","13,003.14"
2017-10-24,"2,490.49",328.96,687.21,"2,569.13","1,522.88","21,805.17","3,548.35","28,154.97","7,526.54","13,013.19"
2017-10-25,"2,492.50",329.31,689.14,"2,557.15","1,515.43","21,707.62","3,557.34","28,302.89","7,447.21","12,953.41"
2017-10-26,"2,480.63",326.99,680.61,"2,560.40","1,518.02","21,739.78","3,568.49","28,202.38","7,486.50","13,133.28"
2017-10-27,"2,496.63",329.23,689.97,"2,581.07","1,529.83","22,008.45","3,578.29","28,438.85","7,505.03","13,217.54"
2017-10-30,"2,501.93",330.38,689.68,"2,572.83","1,523.63","22,011.67","3,550.62","28,336.19","7,487.81","13,229.57"
2017-10-31,"2,523.43",333.57,694.20,"2,575.26","1,526.50","22,011.61","3,553.72","28,245.54","7,493.08",
2017-11-01,"2,556.47",338.76,695.77,"2,579.36","1,527.51","22,420.08","3,556.42","28,594.06","7,487.96","13,465.51"
2017-11-02,"2,546.36",337.53,694.96,"2,579.85","1,527.92","22,539.12","3,543.27","28,518.64","7,555.32","13,440.93"
2017-11-03,"2,557.97",338.83,701.13,"2,587.84","1,532.27",,"3,531.21","28,603.61","7,560.35","13,478.86"
2017-11-06,"2,549.41",337.40,703.79,"2,591.13","1,534.62","22,548.35","3,548.43","28,596.80","7,562.28","13,468.79"
2017-11-07,"2,545.44",336.76,701.14,"2,590.64","1,532.14","22,937.60","3,575.03","28,994.34","7,513.11","13,379.27"
2017-11-08,"2,552.40",337.80,709.11,"2,594.38","1,534.45","22,913.82","3,576.98","28,907.60","7,529.72","13,382.42"
2017-11-09,"2,550.57",337.14,709.94,"2,584.62","1,528.40","22,868.71","3,589.86","29,136.57","7,484.10","13,182.56"
2017-11-10,"2,542.95",335.96,720.79,"2,582.30","1,527.49","22,681.42","3,594.97","29,120.92","7,432.99","13,127.47"
2017-11-13,"2,530.35",334.33,741.38,"2,584.84","1,528.85","22,380.99","3,610.86","29,182.18","7,415.18","13,074.42"
2017-11-14,"2,526.64",333.62,756.46,"2,578.87","1,525.27","22,380.01","3,591.69","29,152.12","7,414.42","13,033.48"
2017-11-15,"2,518.25",332.17,768.03,"2,564.62","1,517.09","22,028.32","3,563.39","28,851.69","7,372.61","12,976.37"
2017-11-16,"2,534.79",334.36,780.22,"2,585.64","1,530.53","22,351.12","3,559.96","29,018.76","7,386.94","13,047.22"
2017-11-17,"2,533.99",334.18,775.85,"2,578.85","1,528.33","22,396.80","3,543.03","29,199.04","7,380.68","12,993.73"
2017-11-20,"2,527.67",332.92,785.32,"2,582.14","1,531.19","22,261.76","3,552.98","29,260.31","7,389.46","13,058.66"
2017-11-21,"2,530.70",333.51,789.38,"2,599.03","1,541.79","22,416.48","3,571.98","29,818.07","7,411.34","13,167.54"
2017-11-22,"2,540.51",335.49,780.90,"2,597.08","1,540.69","22,523.15","3,592.92","30,003.49","7,419.02","13,015.04"
2017-11-23,"2,537.15",334.51,796.80,,,,"3,510.53","29,707.94","7,417.24","13,008.55"
2017-11-24,"2,544.33",335.44,792.74,"2,602.42","1,543.75","22,550.85","3,512.48","29,866.32","7,409.64","13,059.84"
2017-11-27,"2,507.81",329.53,792.80,"2,601.42","1,542.29","22,495.99","3,479.43","29,686.19","7,383.90","13,000.20"
2017-11-28,"2,514.19",330.99,773.12,"2,627.04","1,557.90","22,486.24","3,491.34","29,680.85","7,460.65","13,059.53"
2017-11-29,"2,512.90",330.68,781.72,"2,626.07","1,557.70","22,597.20","3,495.73","29,623.83","7,393.56","13,061.87"
2017-11-30,"2,476.37",325.25,771.42,"2,647.58","1,569.22","22,724.96","3,474.01","29,177.35","7,326.67","13,023.98"
2017-12-01,"2,475.41",324.78,787.70,"2,642.22","1,565.88","22,819.03","3,474.43","29,074.24","7,300.49","12,861.49"
2017-12-04,"2,501.67",328.77,782.45,"2,639.44","1,563.70","22,707.16","3,466.07","29,138.28","7,338.97","13,058.55"
2017-12-05,"2,510.12",329.61,774.12,"2,629.57","1,556.80","22,622.38","3,460.06","28,842.80","7,327.50","13,048.54"
2017-12-06,"2,474.37",324.52,768.39,"2,629.27","1,555.51","22,177.04","3,449.83","28,224.80","7,348.03","12,998.85"
2017-12-07,"2,461.98",323.59,753.46,"2,636.98","1,561.34","22,498.03","3,426.87","28,303.19","7,320.75","13,045.15"
2017-12-08,"2,464.00",324.68,744.06,"2,651.50","1,569.36","22,811.08","3,445.63","28,639.85","7,393.96","13,153.70"
2017-12-11,"2,471.49",325.09,764.09,"2,659.99","1,573.54","22,938.73","3,479.38","28,965.29","7,453.48","13,123.65"
2017-12-12,"2,461.00",324.07,760.40,"2,664.11","1,574.92","22,866.17","3,435.94","28,793.88","7,500.41","13,183.53"
2017-12-13,"2,480.55",326.18,772.22,"2,662.85","1,574.82","22,758.07","3,459.27","29,222.10","7,496.51","13,125.64"
2017-12-14,"2,469.48",324.74,770.35,"2,652.01","1,567.26","22,694.45","3,448.16","29,166.38","7,448.12","13,068.08"
2017-12-15,"2,482.07",326.23,771.82,"2,675.81","1,582.08","22,553.22","3,420.53","28,848.11","7,490.57","13,103.56"
2017-12-18,"2,481.88",326.60,770.50,"2,690.16","1,591.96","22,901.77","3,422.39","29,050.41","7,537.01","13,312.30"
2017-12-19,"2,478.53",326.76,766.18,"2,681.47","1,586.16","22,868.00","3,452.42","29,253.66","7,544.09","13,215.79"
2017-12-20,"2,472.37",325.79,755.27,"2,679.25","1,585.42","22,891.72","3,443.09","29,234.09","7,525.22","13,069.17"
2017-12-21,"2,429.83",319.72,740.32,"2,684.57","1,589.03","22,866.10","3,456.14","29,367.06","7,603.98","13,109.74"
2017-12-22,"2,440.54",321.21,761.20,"2,683.34","1,588.25","22,902.76","3,452.99","29,578.01","7,592.66","13,072.79"
